GO:0000349,generation of catalytic spliceosome for first transesterification step,27339 56949
GO:0000348,mRNA branch site recognition,6066 148756 267010 100128988 107984784
GO:0043420,anthranilate metabolic process,8564 8942 8942 23498
GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,1386 90529 407021 407024 407025 407026
GO:0006012,galactose metabolic process,2584 2592 2683 7355 8534 10891 130589
GO:0006011,UDP-glucose metabolic process,2592 7360
GO:1902115,regulation of organelle assembly,4478 5962 7430 7430 55823
GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process,5631 5631 5631 5634 5634 5635 5636 5836 221823 221823
GO:0006014,D-ribose metabolic process,22934
GO:0090317,negative regulation of intracellular protein transport,9370
GO:0048666,neuron development,238 429 1270 1489 1608 1809 2019 2020 2044 2063 2736 3549 3976 4208 4760 4761 5090 5309 5454 5538 5599 5601 5663 6497 6498 6722 6853 7042 7494 8678 8898 9394 9896 10178 23040 26011 26011 27429 30813 51567 51761 55714 57187 57451 58158 64843 65125 79048 79969 170302 256471 390598 652991
GO:1905460,negative regulation of vascular associated smooth muscle cell apoptotic process,1786 3479 406929 406930 406952 406991 406992
GO:0048664,neuron fate determination,2290 5396 7471 10660 55079
GO:0048665,neuron fate specification,429 2138 3169 3670 3670 4821 4916 5454 5457 6495 23040 28514 30012 54738 63950 64843 170825
GO:0048662,negative regulation of smooth muscle cell proliferation,199 283 347 1312 3162 3458 3486 3488 3592 3593 3600 3611 4881 4883 4969 5467 5468 5739 7128 7432 7434 7536 9314 9927 10221 10891 56998 57447 65009 406935 406937
GO:0048663,neuron fate commitment,429 652 2636 3084 3398 4089 4854 5080 5081 5454 6469 7046 10215 23040 25925 116448 219409 256297 100170841
GO:0048660,regulation of smooth muscle cell proliferation,1499 2547 4880 5136 5591 6934 7520 8013
GO:0048661,positive regulation of smooth muscle cell proliferation,199 207 231 239 652 1012 1535 1839 1901 1906 1956 1991 2069 2263 2475 3156 3162 3398 3479 3569 3570 3596 3606 3654 3673 4331 4602 4854 4889 5155 5159 5159 5345 5724 5743 6198 6352 6376 6502 6772 7048 7052 7057 7124 7189 8013 9759 10135 10203 10257 10891 27035 27086 51135 55512 80310 348093 388585
GO:1905469,negative regulation of clathrin-coated pit assembly,23208
GO:0010533,regulation of activation of Janus kinase activity,8651
GO:0048199,vesicle targeting; to; from or within Golgi,10972
GO:0048668,collateral sprouting,25 627 1855 1946 9839 10013 51199
GO:0048669,collateral sprouting in absence of injury,351 23242
GO:0014047,glutamate secretion,320 2744 2912 4915 5864 6505 6506 6507 6511 6512 6616 6804 6812 6844 6857 7442 8497 8499 8500 8541 9256 10497 10755 10815 22999 27165 54407 57030
GO:0014044,Schwann cell development,1020 3913 4763 9968
GO:0014043,negative regulation of neuron maturation,1910 6911
GO:0014042,positive regulation of neuron maturation,596 2475 4976 5979 9175
GO:0014041,regulation of neuron maturation,5881 120892
GO:0014040,positive regulation of Schwann cell differentiation,5970 23405
GO:0042776,mitochondrial ATP synthesis coupled proton transport,498 498 506 506 509 509 513 513 513 514 514 515 515 516 517 518 521 521 522 522 539 539 1329 1537 4508 4508 4509 4509 9551 9551 10476 10476 10632 10632 27109 30968
GO:1903609,negative regulation of inward rectifier potassium channel activity,857 406994 407015 407016
GO:0042775,mitochondrial ATP synthesis coupled electron transport,637 4712 4720 4723 4731 6622 6901 55967
GO:0042772,DNA damage response; signal transduction resulting in transcription,10459
GO:0042773,ATP synthesis coupled electron transport,4513 107075310
GO:0014049,positive regulation of glutamate secretion,135 551 552 885 4923 5027 6860
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,602 675 2033 3428 4436 5371 7157 7157 7161 7917 8445 8626 10210 11200 22938 23411 23612 26471 28996 29108 29965 51065 51246 54541 57646 64782 79073 79915 204851
GO:0072102,glomerulus morphogenesis,4208 9788 84623
GO:0072101,specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway,652
GO:0072107,positive regulation of ureteric bud formation,2625 2668 6495 51804
GO:0072104,glomerular capillary formation,652 4854
GO:0090394,negative regulation of excitatory postsynaptic potential,869 4887 5728 8898 9294 9775 54413 56853 57502 120892
GO:0090399,replicative senescence,472 545 1026 1029 1111 4311 5054 7015 7157 11200 22925 51384 80169
GO:0090398,cellular senescence,811 1026 1029 1030 3014 3265 3398 4101 4976 5371 5580 5604 6722 6909 6926 7014 7994 23137 25989 55170 79677 84417 266740 286053
GO:2001108,positive regulation of Rho guanyl-nucleotide exchange factor activity,2043
GO:1902806,regulation of cell cycle G1/S phase transition,493 6872 55294 56892
GO:1902807,negative regulation of cell cycle G1/S phase transition,4221 56241 387695 406902 407015 407016 407026 574506 100126316
GO:0046928,regulation of neurotransmitter secretion,815 1143 2332 3060 3749 4208 6623 6853 9627 10814 10815 22999 27345 55288 55784 79772 79772 91683 339302 594855
GO:0099703,induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration,776 783 1020 1268
GO:0120183,positive regulation of focal adhesion disassembly,1845
GO:1902808,positive regulation of cell cycle G1/S phase transition,2146 2735 11331 54623 65992 79447 79447 79577 81610 252983 388112
GO:1902809,regulation of skeletal muscle fiber differentiation,57486
GO:0006776,vitamin A metabolic process,5467 5947 5948 6017 6121 8854 9227
GO:1905607,negative regulation of presynapse assembly,22943
GO:1905606,regulation of presynapse assembly,351 351 351 382 869 1981 2239 3556 4916 5789 5789 6622 7476 7476 7476 8321 9378 9746 11141 11141 22865 22865 22865 26280 26280 55737 78999 79414 84628 84631 84631 84631 89780 89780 94030 114798 114798 114798 145581 147381 266727 266727 347730
GO:1905601,negative regulation of receptor-mediated endocytosis involved in cholesterol transport,255738
GO:1905603,regulation of maintenance of permeability of blood-brain barrier,3569
GO:1905602,positive regulation of receptor-mediated endocytosis involved in cholesterol transport,302 302 304 26119
GO:1905608,positive regulation of presynapse assembly,574038
GO:0001553,luteinization,2516 5156 5798 6777 8879 59338
GO:0120049,snRNA (adenine-N6)-methylation,79066
GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,3190
GO:0039521,suppression by virus of host autophagy,10533
GO:2000318,positive regulation of T-helper 17 type immune response,3593 3594 5588 51561 149233 338322 406991
GO:0090647,modulation of age-related behavioral decline,177 351 351 351 2915 5621 5663 5663 8301 22943
GO:0090646,mitochondrial tRNA processing,3028 9692 54931 54931 54931 60528
GO:1902167,positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,6154
GO:0039529,RIG-I signaling pathway,23586 26065
GO:2001106,regulation of Rho guanyl-nucleotide exchange factor activity,9236
GO:0006771,riboflavin metabolic process,54 5167 55065 55312 79581 80308 113278
GO:0090648,response to environmental enrichment,238
GO:0001556,oocyte maturation,283 675 891 994 2069 2185 2309 5139 9319 9897 9985 11144 23318 26271 51441 79670 80336 122042 347688
GO:0002652,regulation of tolerance induction dependent upon immune response,84868
GO:1902512,positive regulation of apoptotic DNA fragmentation,581 2021 3297 400410
GO:1902513,regulation of organelle transport along microtubule,3916 4133 4744 9001 55288
GO:2000648,positive regulation of stem cell proliferation,3192 4072 5788 6664 6926 7015 7101 8091 8091 23028 51548 79923
GO:0002828,regulation of type 2 immune response,1893
GO:0002829,negative regulation of type 2 immune response,384 6778 9466 80762 282618 729230
GO:0002826,negative regulation of T-helper 1 type immune response,6375 9173 84868 90865
GO:0002827,positive regulation of T-helper 1 type immune response,3570 3593 3593 3593 3594 3594 6556 9466 51561 51561 51561 51561 149233 149233 338322 729230
GO:0001961,positive regulation of cytokine-mediated signaling pathway,558 972 2621 3574 5048 8767 10554 10555 54765 85480
GO:0002820,negative regulation of adaptive immune response,246 5987 64092
GO:0002821,positive regulation of adaptive immune response,3572 8631 8772 23411 29108 54440 440275
GO:0007528,neuromuscular junction development,288 782 783 784 785 1134 1282 1287 1639 1855 2064 3371 3913 4593 4593 4734 4898 7402 8997 9254 10369 10497 10939 22953 23024 23025 55906 57679 120892 440279
GO:0007529,establishment of synaptic specificity at neuromuscular junction,2149 10243
GO:2000311,regulation of AMPA receptor activity,4208 10368 10368 10369 10369 22871 22941 23542 27091 27091 27092 27092 50488 50944 50944 57555 59283 59283 59284 59284 85358 146395 149111 254263 388336 440829 729956 729993
GO:0007520,myoblast fusion,577 824 859 3756 4627 4654 4842 4868 7471 8038 8912 9149 26509 50937 51177 85461 90342 389827 389827 101929726
GO:0007521,muscle cell fate determination,4208 6909
GO:0007522,visceral muscle development,4624
GO:0007525,somatic muscle development,4703 85407
GO:0010634,positive regulation of epithelial cell migration,659 1235 1512 1793 2255 3091 3373 3458 3640 3673 3675 3725 5168 5168 5216 5335 5335 5581 6239 6662 6714 6863 7042 7048 7429 7429 7429 8766 9647 10013 23122 23332 23473 57111 57142 57669 80005 152007 407006 407007
GO:0036378,calcitriol biosynthetic process from calciol,1576 1593 1594 120227
GO:0010636,positive regulation of mitochondrial fusion,4976 5071 201164
GO:0010637,negative regulation of mitochondrial fusion,664 5071 10059 10493 79594 115209
GO:0010631,epithelial cell migration,2196 2196 2255 5585 5586 29941 340719
GO:0010632,regulation of epithelial cell migration,411 5747 6714 23499 23603
GO:0010633,negative regulation of epithelial cell migration,3565 4070 4163 5217 5793 5801 10371 11171 11221 23603 25930 51094 51466 64081 91862 153090 153090
GO:0036371,protein localization to T-tubule,287
GO:2000314,negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation,80199
GO:0036372,opsin transport,90410
GO:0010638,positive regulation of organelle organization,286 3998 6836 54732
GO:0072359,circulatory system development,140628
GO:0036376,sodium ion export across plasma membrane,476 476 476 477 477 478 478 479 480 481 481 481 482 482 483 483 486 495 496 6546 6548
GO:0031052,chromosome breakage,8091 55159
GO:2000640,positive regulation of SREBP signaling pathway,51043
GO:2000641,regulation of early endosome to late endosome transport,5594 5595 5604 5605 6714 23317 51652
GO:2000232,regulation of rRNA processing,57602 57602
GO:0002383,immune response in brain or nervous system,11277
GO:0071909,determination of stomach left/right asymmetry,27031
GO:0071908,determination of intestine left/right asymmetry,27031
GO:0044030,regulation of DNA methylation,142 672 6018 8932 10419 53615 54069 54737 63978 79977 79977 132243 132243 221656 407021 407024 407025 407026
GO:0071902,positive regulation of protein serine/threonine kinase activity,154 387 801 805 808 1436 1654 2146 2180 3458 3481 4057 4515 5515 5604 5605 5899 6622 6714 6788 6789 8091 8115 8536 9623 9802 9894 10253 10519 10926 11235 25994 51719 54465 54465 54757 54956 55011 57521 57521 57679 64223 80174 92335 94056 153090 153090 345611 376497
GO:0071901,negative regulation of protein serine/threonine kinase activity,25 207 2810 3315 4040 4041 7016 7532 9555 10519 29108 51422 55924 57521 65125 80279 84062 153090 153090 389119 406982 407012 407013
GO:0071900,regulation of protein serine/threonine kinase activity,5571 7405 23411 53632
GO:0071907,determination of digestive tract left/right asymmetry,1954 7547 55036 123872 339829 388389
GO:0030502,negative regulation of bone mineralization,197 1230 1893 2185 2623 3091 5552 5552 6348 6662 6779 8074 26585 54795 54880 406990
GO:2000019,negative regulation of male gonad development,54361
GO:0060083,smooth muscle contraction involved in micturition,3778 7442
GO:2000011,regulation of adaxial/abaxial pattern formation,8726
GO:2000010,positive regulation of protein localization to cell surface,207 919 2066 2207 3326 4130 6809 6810 7124 7305 9777 9860 10347 23171 26154 29098 29098 257364 574461 574473
GO:2000017,positive regulation of determination of dorsal identity,90 1499
GO:2000016,negative regulation of determination of dorsal identity,1649 25928
GO:0072356,chromosome passenger complex localization to kinetochore,55920
GO:0072355,histone H3-T3 phosphorylation,7443
GO:0032078,negative regulation of endodeoxyribonuclease activity,3001
GO:0032079,positive regulation of endodeoxyribonuclease activity,207 1663 5580 6188
GO:0038018,Wnt receptor catabolic process,54894 54894 54894 84133 84133 84133
GO:0038016,insulin receptor internalization,634
GO:0032071,regulation of endodeoxyribonuclease activity,4869 23411
GO:0032076,negative regulation of deoxyribonuclease activity,1676
GO:0032077,positive regulation of deoxyribonuclease activity,5111
GO:0032074,negative regulation of nuclease activity,79661
GO:0032075,positive regulation of nuclease activity,3148
GO:0003339,regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,7484
GO:0003338,metanephros morphogenesis,1499 2255 7477 80144
GO:0034497,protein localization to phagophore assembly site,5289 9776 9927 11152 22878 23241 26100 26100 55014 55054 55062 56270 79065 285973
GO:0003331,positive regulation of extracellular matrix constituent secretion,183 1361 28984
GO:0003333,amino acid transmembrane transport,6533 6536 6539 8140 9056 9057 10630 10991 11136 11254 23428 23657 54407 55089 55117 55238 56301 81539 81893 92745 117247 120103 124565 140679 145389 146167 151258 153129 153129 153201 157724 206358 285641 340024 348932 387254
GO:0003332,negative regulation of extracellular matrix constituent secretion,4851 7132 7133 84830
GO:0003335,corneocyte development,1775 5660
GO:0035865,cellular response to potassium ion,1393 1584 1585 1740 1742 3297 6647 8912 10891 79800
GO:0003337,mesenchymal to epithelial transition involved in metanephros morphogenesis,652 2668 5076 6299 7849 10736 26585
GO:0003336,corneocyte desquamation,1041
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,8480 8861 9631
GO:0000973,posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery,4928 55795 57122
GO:0000971,tRNA exon ligation utilizing 2';3' cyclic phosphate of 5'-exon as source of linkage phosphate,51493
GO:0019249,lactate biosynthetic process,8864 11315
GO:0034140,negative regulation of toll-like receptor 3 signaling pathway,2150 7128 29979
GO:0019244,lactate biosynthetic process from pyruvate,3948
GO:0019242,methylglyoxal biosynthetic process,2821 7167
GO:0019243,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,3029 25953
GO:0019240,citrulline biosynthetic process,790 1373 5009 5009 5832
GO:0043392,negative regulation of DNA binding,1869 3001 3066 3162 3397 3398 3399 3400 3428 3717 3725 4188 4751 4792 6608 6612 6672 7023 7341 7341 8091 8091 8904 9464 22927 23028 51176 51773 56998 58499 117166 124857 146198
GO:0034142,toll-like receptor 4 signaling pathway,929 929 929 3654 3684 3689 3929 3965 4792 7099 8767 9865 9865 9971 23643 23643 57402 79931 118788 353376
GO:0043390,aflatoxin B1 metabolic process,54905
GO:0042176,regulation of protein catabolic process,406 4193 4953 5045 5707 5708 5709 7514 9146 11124 11200 11267 23327 79643 81610 165324
GO:0042177,negative regulation of protein catabolic process,575 1595 1956 2316 2534 2903 2905 3084 3156 3630 4085 4088 4194 4843 5245 5270 5300 5582 5970 8291 8724 10459 11213 22933 23077 23450 29934 51582 54971 56776 83547 89777 113451 113451 116986 135644
GO:0042178,xenobiotic catabolic process,1429 2180 2944 2946 2947 2948 9446
GO:0003056,regulation of vascular smooth muscle contraction,151 1131 5023
GO:0003057,regulation of the force of heart contraction by chemical signal,857 4846
GO:0003050,regulation of systemic arterial blood pressure by atrial natriuretic peptide,10699 10699 91608
GO:0003051,angiotensin-mediated drinking behavior,183 59272
GO:0016559,peroxisome fission,5824 8799 8799 8800 8800 10005 10059 10059 51024 51024 51024 56947 89866 92960 111240474
GO:0016558,protein import into peroxisome matrix,5189 5189 5190 5191 5191 5192 5192 5193 5193 5193 5195 5828 5830 5830 5830 9409 55670 55670 83752
GO:0016557,peroxisome membrane biogenesis,8504 8800 9409
GO:0016556,mRNA modification,339 10930 29974
GO:0016554,cytidine to uridine editing,339 339 9582 10930 10930 27350 29974 29974 54502 57379 60489 140564 164668 200315 200316
GO:0016553,base conversion or substitution editing,103 60489 200316
GO:0043569,negative regulation of insulin-like growth factor receptor signaling pathway,650 653 3488 4824 8483 406904 406905 407026 493829
GO:0045746,negative regulation of Notch signaling pathway,207 408 604 655 1745 1746 1950 1956 2624 4100 4323 4792 4854 8788 8788 9139 9148 9148 11060 23462 23493 51162 51341 51441 54567 55294 55343 55662 55662 56339 56892 56892 64855 65989 79094 81544 84934 84934 92714 221336 375033 441478 441478 100187716
GO:0045747,positive regulation of Notch signaling pathway,182 429 1387 1999 2033 2079 2255 3280 3516 3714 3815 3955 4242 4851 4855 4856 5584 5986 6774 7042 7471 8626 8850 9270 9794 10098 10098 11235 22848 22905 22938 25871 25871 27255 28514 51006 54567 55534 55897 56983 56983 57178 64127 81619 84441 170825 375704 388585 388677 406913 406994 100996717 100996763
GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,1407 3576 5341 5997 6003 6352 7529 9501 10636 23295 23322 43847
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,718 1813 2253 2535 2852 5148 5149 5245 5653 7474 11251 25818 29767 43847
GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,183 207 356 867 1796 2852 3092 4318 5148 5149 5329 5753 6654 9001 9026 9125 10551 23636 84632 92799 92799 116985
GO:0045743,positive regulation of fibroblast growth factor receptor signaling pathway,1499 9982 25778 25865 27020 64094 143282 406938
GO:0045740,positive regulation of DNA replication,466 983 1660 1763 1956 2069 2069 2255 2735 2736 3265 3725 4142 5111 5879 6416 7126 7349 9401 10361 10926 11124 27101 79915 79991 80169 80169 80174 81620 253980
GO:1904155,DN2 thymocyte differentiation,1235 5788
GO:1904158,axonemal central apparatus assembly,54768 200162 374407
GO:0070365,hepatocyte differentiation,301 1373 1543 3172 3673 5105 5106 5629 6881 6928 7471 79733 144455
GO:0070367,negative regulation of hepatocyte differentiation,2487
GO:0034111,negative regulation of homotypic cell-cell adhesion,5962 80139 140706
GO:1904747,positive regulation of apoptotic process involved in development,406980 406981
GO:0033299,secretion of lysosomal enzymes,4074 51172 79158 388552
GO:0033292,T-tubule organization,274 274 287 488 859 8291 26509
GO:0110081,negative regulation of placenta blood vessel development,406950 406951
GO:1900239,regulation of phenotypic switching,93649 406935 406937 406978
GO:0019860,uracil metabolic process,7298
GO:0035732,nitric oxide storage,2950
GO:0035733,hepatic stellate cell activation,2730
GO:1900721,positive regulation of uterine smooth muscle relaxation,6833
GO:0035735,intraciliary transport involved in cilium assembly,3797 3842 5108 5108 8100 8655 9321 9371 9742 11020 11127 22920 22994 23059 26146 26160 28981 28981 51098 51626 51626 51626 51668 55081 55112 55764 56912 57539 57560 57576 57728 64792 79659 79809 79989 79989 80173 80173 83657 83658 89891 90410 112752 117178 140735 150737
GO:0120045,stereocilium maintenance,286262
GO:0031034,myosin filament assembly,5910
GO:0031032,actomyosin structure organization,70 1264 1265 1266 2035 2036 2037 4627 4628 8476 9578 22998 23136 50848 54566 54566 54784 54784 54822 57669 64097 79784 84978 122786 221692 257019 399687 541468
GO:0060028,convergent extension involved in axis elongation,6423 7474 7481 10155 57216
GO:0060029,convergent extension involved in organogenesis,2487 7474
GO:0060026,convergent extension,4040 5754
GO:0060027,convergent extension involved in gastrulation,8195 27031
GO:0060024,rhythmic synaptic transmission,5728 9254 54413
GO:0060025,regulation of synaptic activity,4208 55638 112755
GO:0060022,hard palate development,1739 2304 2535 6664 8321 64386
GO:0060023,soft palate development,1302 2304 6664 6899 10194
GO:0060020,Bergmann glial cell differentiation,25 2670 5594 5595 5604 5781 6469 7431
GO:0060021,roof of mouth development,93 444 657 1280 1302 1749 1750 2048 2049 2295 2562 2737 3624 3638 4040 4208 4223 4487 5156 5396 6469 6497 6591 6615 6654 6909 6926 6943 7020 7046 7122 7291 7341 7484 8092 8131 8879 9242 9249 10220 10541 11023 23314 25976 26160 51057 51141 54796 54880 55003 59338 60529 63976 64651 65250 80144 84159 84695 90780 91461 116039 117166 124857 130497
GO:0050902,leukocyte adhesive activation,6376 6404
GO:0034021,response to silicon dioxide,1437 7356
GO:0050901,leukocyte tethering or rolling,119 1524 2650 3676 3688 3695 3952 6093 6401 6402 6403 6404 6693 7124 7412 7412 8174 8174 50512 50512 64083
GO:0050906,detection of stimulus involved in sensory perception,5470 5475
GO:0050907,detection of chemical stimulus involved in sensory perception,390195
GO:0050904,diapedesis,2241 3676 5175 83692
GO:0050905,neuromuscular process,1134 1144 1311 1639 2257 3198 3226 3236 3736 3736 7345 8514 10269 23077 23111 23287 64220 79876 80207 84197
GO:0010045,response to nickel cation,8913
GO:0050908,detection of light stimulus involved in visual perception,778 1258 2779 2780 2916 2986 6121 7287 7439 51761 54437 84694 92840 93589 285331 346007 388531
GO:0050909,sensory perception of taste,948 2782 3933 5024 6337 6338 6339 6340 7480 22953 29850 51176 51764
GO:0001887,selenium compound metabolic process,4143 6414 7296 22928 22929 51540
GO:0097049,motor neuron apoptotic process,104 8772
GO:0097510,base-excision repair; AP site formation via deaminated base removal,7374 7374
GO:0055093,response to hyperoxia,664 847 1019 1026 1277 1543 2056 3066 3741 4508 4519 5159 5423 5428
GO:0097045,phosphatidylserine exposure on blood platelet,196527
GO:0055092,sterol homeostasis,215 7494 10062
GO:0061198,fungiform papilla formation,1499 3065 3066
GO:0045818,negative regulation of glycogen catabolic process,3630
GO:0045819,positive regulation of glycogen catabolic process,5261
GO:0045814,negative regulation of gene expression; epigenetic,648 1786 1788 1789 2146 2146 2146 3020 3021 3720 5252 5928 5931 5987 6688 8294 8350 8351 8352 8353 8354 8355 8356 8357 8358 8359 8360 8361 8362 8363 8364 8365 8366 8367 8368 8370 8493 8726 8968 9355 9555 22823 22880 23272 23512 26147 51535 54737 55506 58487 80314 121504 121536 126961 333932 554313 653604
GO:0045815,positive regulation of gene expression; epigenetic,60 2033 2033 2074 2648 4641 5434 5435 5437 5440 5441 6908 7913 8467 8850 9013 9014 9015 9031 9188 9533 9555 10514 10849 23451 23558 25885 30834 55974 64425 79101 84172 221830
GO:1903788,positive regulation of glutathione biosynthetic process,4780
GO:0061193,taste bud development,4909
GO:0090090,negative regulation of canonical Wnt signaling pathway,166 166 324 324 324 324 348 348 348 650 857 1000 1432 1452 1452 1452 1482 1500 1540 1601 1601 1649 1855 1856 1857 1958 2010 2010 2308 2309 2487 2487 2719 2735 2737 2889 2931 2932 2932 2932 3065 3484 3485 3487 3489 3670 4038 4038 4040 4163 4163 4300 4300 4851 4920 5071 5071 5204 5682 5683 5684 5685 5686 5687 5688 5689 5690 5691 5692 5693 5694 5695 5696 5698 5699 5700 5701 5702 5704 5705 5706 5707 5708 5709 5710 5711 5713 5714 5715 5716 5717 5718 5719 5720 5721 5800 6422 6422 6422 6422 6423 6423 6424 6424 6424 6425 6425 6469 6478 6591 6591 6657 6662 6663 6788 6789 6794 6934 7088 7089 7089 7090 7091 7474 7481 8312 8312 8312 8313 8313 8321 8323 8452 8994 9113 9241 9368 9491 9861 9978 10076 10146 10197 10213 10297 10297 10459 10856 22881 22943 22943 22943 22943 22943 23072 23198 23240 23240 25928 25937 26524 26585 27031 27120 27121 27121 27122 27122 27123 27123 27123 27123 27130 27303 50964 50964 51339 51339 51339 54949 55612 55681 57680 59349 64321 79412 79816 79960 80114 80199 81029 83999 84133 84133 84445 85407 85407 85409 85409 92162 92162 92162 115908 122011 122706 139285 139285 143471 144165 147111 147906 153090 153090 169200 219287 261734 374946 374946 388336 406904 406905 407024 407025 100113407 100126315
GO:0090091,positive regulation of extracellular matrix disassembly,3569 4241 4921 6624 10630 23122 23332 146206
GO:0006468,protein phosphorylation,25 90 91 92 93 94 102 157 207 269 332 351 472 472 595 613 650 657 658 659 660 673 695 699 701 814 815 815 816 817 818 864 894 896 898 899 900 901 902 904 983 983 984 984 994 1017 1017 1018 1019 1019 1020 1020 1021 1021 1022 1024 1025 1025 1072 1111 1147 1196 1198 1263 1326 1385 1445 1452 1453 1453 1454 1454 1455 1457 1487 1511 1612 1612 1613 1716 1760 1859 1859 2011 2011 2011 2064 2068 2071 2078 2081 2185 2241 2242 2260 2268 2444 2475 2475 2534 2534 2580 2621 2764 2868 2870 2872 2931 2932 2932 2932 2966 2984 2986 3000 3055 3364 3486 3551 3551 3609 3611 3643 3654 3656 3706 3716 3717 3718 3932 3984 3984 3985 3991 4058 4067 4090 4117 4139 4139 4140 4145 4214 4217 4293 4296 4331 4638 4654 4750 4751 4751 4752 4881 4882 4914 5027 5058 5062 5127 5128 5129 5155 5163 5164 5166 5170 5218 5255 5256 5257 5260 5261 5289 5290 5291 5292 5293 5293 5294 5295 5347 5347 5532 5562 5562 5563 5564 5565 5566 5566 5567 5568 5571 5575 5578 5579 5580 5581 5582 5583 5584 5585 5586 5587 5590 5591 5592 5593 5594 5594 5595 5596 5597 5599 5599 5601 5602 5602 5604 5610 5616 5681 5753 5754 5871 5891 5894 5914 5979 6010 6041 6093 6098 6195 6196 6198 6199 6259 6347 6355 6356 6446 6482 6732 6733 6787 6788 6789 6790 6792 6793 6794 6795 6850 6850 6872 7006 7040 7042 7046 7048 7204 7294 7297 7443 7444 7481 7535 7535 7786 7786 8408 8428 8444 8445 8476 8491 8493 8518 8536 8558 8569 8573 8575 8621 8711 8780 8812 8814 8859 8878 8895 8899 8900 8986 8986 8997 8999 9024 9024 9064 9088 9113 9133 9134 9149 9175 9201 9212 9238 9252 9252 9261 9262 9263 9318 9448 9451 9463 9475 9535 9578 9578 9625 9641 9770 9794 9833 9874 9891 9891 9917 9943 9989 10000 10110 10114 10221 10290 10295 10309 10420 10461 10494 10595 10641 10645 10733 10746 10769 10783 10870 10920 10922 10983 11011 11040 11040 11113 11183 11184 11200 11213 11214 11329 22848 22848 22853 22858 22868 22983 23012 23043 23097 23139 23178 23178 23235 23235 23387 23476 23515 23531 23552 23604 23617 23617 23678 23683 25865 25865 26353 26524 26576 26750 27148 27330 27347 28951 28996 29110 29941 29959 30811 30849 30849 50488 50488 51086 51265 51319 51347 51347 51422 51701 51755 51765 51765 51776 53632 54101 54619 54757 54861 54861 54899 54986 55437 55561 55561 55589 55681 55872 56155 56164 56975 56975 56997 57118 57143 57147 57172 57448 57538 57551 57600 57761 57787 57787 60493 65018 65018 65018 65018 65061 65125 65125 65125 65266 65266 65267 65267 65268 65268 79012 79072 79616 79675 79705 79834 79858 79924 79934 79935 80216 81629 81629 81788 81788 83694 83732 83903 83931 83939 83942 83942 83983 83983 84033 84197 84206 84254 84446 84446 84446 84451 84630 85417 85481 90956 91419 91754 91807 92335 93627 112858 112858 114783 115701 117283 120892 120892 124923 126520 130399 132158 132158 138474 139728 140469 140609 140803 140901 149420 150094 150094 150094 152110 157285 167359 167359 169436 203054 204851 221938 255239 255967 283455 283629 283629 283629 284086 284217 340156 340371 341676 344387 374872 415116 440275 645121 728642 728642 100130827 100533105 101928697 102724428
GO:0006469,negative regulation of protein kinase activity,135 207 207 634 859 1647 1855 2041 2167 2764 2776 2810 2950 3315 3611 4040 4298 4616 4690 4763 4771 5062 5170 5585 5611 5788 5788 5859 5925 5987 6879 6895 7070 7070 7249 7453 7532 8651 9021 9104 9270 9535 9647 9647 10221 11116 11261 11315 22843 22843 25937 28951 51347 51422 51527 51637 51763 54920 54997 55450 55861 57761 64754 64793 64798 79706 79706 84152 84335 84335 84959 94032 140775 142679 161742 260434 285464 406982
GO:0009229,thiamine diphosphate biosynthetic process,27010 27010
GO:0090096,positive regulation of metanephric cap mesenchymal cell proliferation,4609
GO:0009225,nucleotide-sugar metabolic process,8505
GO:0006463,steroid hormone receptor complex assembly,2288
GO:0009220,pyrimidine ribonucleotide biosynthetic process,1723 26289 51727
GO:0006464,cellular protein modification process,25 27 141 141 143 207 208 369 997 1128 1131 1363 1456 2677 4015 4017 4125 4126 4324 4482 4738 5251 5256 5283 5327 5351 5352 5591 5875 5876 6184 6185 6482 7051 7053 7311 7318 7322 7323 7329 7332 7334 7525 7903 8128 8266 8314 9039 9040 9040 9098 9246 9333 10402 10445 10533 10559 11035 11060 11266 11285 11329 22929 23170 23463 23569 25797 25827 26190 26232 26263 27230 27232 27338 29761 30001 51172 51265 51451 51601 55093 55093 55293 57494 59286 64422 80204 83887 151987 164395 284716
GO:0006465,signal peptide processing,1203 5045 5045 5125 9789 23478 28972 60559 81502 83943 90701 121665 157708
GO:0046108,uridine metabolic process,151531
GO:0010387,COP9 signalosome assembly,9840 10920 50813 64708 89780
